country,city,name,year,week,latitude,longitude,counts_week,nodes,edges,k_avg,intersection_count,streets_per_node_avg,edge_length_total,edge_length_avg,street_length_total,street_length_avg,street_segments_count,circuity_avg,self_loop_proportion,bike_points,bus_stops,restaurants,shop_list,cycle_length,dist_to_greenspace,dist_to_bike,build_area,ndvi_mean,ndvi_std,dem_mean,dem_std,lst_mean,lst_std,pop_mean,pop_std,landuse_entropy,3_way_int_count,4_way_int_count
Netherlands,Rotterdam,Toepad (noordwestzijde) van Rotterdam naar Capelle aan den IJssel thv A16 (2 Ri.),2022,38,51.9092407,4.5397401,65822,248,585,4.717741935,195,2.802419355,29708.955,50.78453846,16736.856,50.87190274,329,1.100382675,0.013675214,1,0,0,0,2960.485013,0,0,100920.3101,0.405006015,0.256129259,3.832191781,2.466749704,301.1149704,1.946801784,24.32822021,5.387113759,0.876678303,6,0
Netherlands,Rotterdam,Professor Jonkerweg van Rotterdam naar Overschie tzv A20 (2 Ri.),2022,38,51.9275093,4.4309001,72566,210,506,4.819047619,198,3.185714286,29729.773,58.75449209,18263.556,59.10535922,309,1.066542319,0,0,0,0,0,1316.431401,29,85,56144.76912,0.340580973,0.264302239,1.146757679,2.609178744,301.0301871,1.72369842,17.34748784,3.699800565,0.900950982,1,0
Netherlands,Rotterdam,Beukelsweg,2022,38,51.9214096,4.4391661,73728,315,772,4.901587302,299,3.219047619,41509.152,53.76833161,24918.696,53.24507692,468,1.060353138,0,0,2,0,0,3018.510905,0,199,47301.17054,0.416021167,0.229986915,0.838383838,2.124288294,301.2725309,1.335446168,18.87478977,3.691800899,0.847573267,9,2
Netherlands,Rotterdam,GK van Hogendorpweg (westzijde) van Rotterdam naar Berkel en Rodenrijs tnv A20 (2 Ri.),2022,38,51.9387589,4.4602079,75006,339,768,4.530973451,303,3.112094395,35750.252,46.54980729,24937.784,49.5780994,503,1.063746136,0.002604167,0,0,0,0,2260.238527,129,4,6894.762978,0.498447772,0.196497361,1.587837838,2.756880959,300.6305614,1.536489044,23.49686105,3.865489067,0.839303688,10,1
Netherlands,Rotterdam,Soetendaalsebocht (oostzijde) van Rotterdam Noord naar Rotterdam Centrum tzv A20 (2 Ri.),2022,38,51.9414787,4.48592,78270,473,1180,4.989429175,439,3.061310782,43496.728,36.8616339,27159.243,39.19082684,693,1.074254276,0.003389831,0,0,0,0,2314.303633,32,96,31254.86012,0.440533229,0.20570458,1.395904437,1.662757163,299.8654891,1.289823991,26.11051025,1.380043382,0.836503337,12,8
Netherlands,Rotterdam,Pleinweg,2022,38,51.8899117,4.4874101,83148,501,1146,4.574850299,473,3.28742515,44008.149,38.40152618,31416.742,39.97040967,786,1.030401601,0,0,0,8,5,2133.600309,125,0,149761.9967,0.289368459,0.170461632,2.604095563,1.295930998,303.3902517,0.468135743,25.30628967,1.152729679,0.791976987,25,12
Netherlands,Rotterdam,Gordelpad fietspad nabij viaduct A20 van Rotterdam Centrum naar Overschie (2 Ri.),2022,38,51.9370117,4.4612298,85474,295,643,4.359322034,281,3.230508475,33597.249,52.25077605,24682.291,55.09439955,448,1.027811027,0.00311042,0,1,0,0,2895.236751,203,114,84868.52355,0.374086818,0.183997436,1.496621622,1.948662589,301.9308036,1.289928883,26.26881761,0.922118379,0.680940009,30,4
Netherlands,Rotterdam,Van Brienenoordbrug van Rotterdam Centrum naar Rotterdam Zuid (2 Ri.),2022,38,51.8991089,4.5488901,91974,294,724,4.925170068,264,3.040816327,40124.111,55.42004282,24805.015,58.22773474,426,1.07375228,0,0,2,0,0,4067.088471,96,0,43315.87298,0.459376714,0.21508427,4.554421769,3.463428589,300.8001368,0.800224028,18.10593018,2.082267586,0.848136885,13,7
Netherlands,Rotterdam,"Rozenlaan viaduct tussen Gordelweg en Lathyrusplein, Rotterdam",2022,8,51.940513,4.469817,130420,316,694,4.392405063,301,3.189873418,31896.53,45.96041787,22112.093,46.84765466,472,1.024904517,0,0,0,0,0,3257.66671,118,129,124705.589,0.320513787,0.197419098,0.252525253,1.940235508,302.2240646,1.729405654,26.09818014,0.894764476,0.703653347,12,1
Netherlands,Rotterdam,"Willemsbrug tussen Boompjes en Prins Hendrickkade, Rotterdam",2022,8,51.917979,4.49315,150674,657,1635,4.97716895,602,3.182648402,54880.613,33.56612416,35320.482,35.320482,1000,1.051281486,0.002446483,0,2,11,0,3906.44507,0,193,83878.39452,-0.004854411,0.278171762,2.334459459,2.356624156,298.7170139,2.746132879,15.49506632,4.143360283,0.852326192,10,2
Netherlands,Rotterdam,"Bergweg viaduct tussen Gordelweg en Ceintuurbaan, Rotterdam",2022,8,51.941486,4.479888,159168,360,788,4.377777778,337,3.188888889,36524.916,46.35141624,25291.72,46.3218315,546,1.050698215,0.002538071,3,3,1,1,2837.021251,96,96,103698.1143,0.317800945,0.190882326,1.699658703,1.915955964,302.9288957,1.626427363,27.16922651,0.516736569,0.820258273,10,8
Netherlands,Rotterdam,Heemraadssingel,2022,38,51.9225426,4.4549322,163608,302,623,4.125827815,288,3.314569536,29446.104,47.26501445,20509.447,44.2013944,464,1.027955128,0,0,4,0,0,2615.833016,96,0,79538.38166,0.365158897,0.194906089,0.532423208,1.570789219,302.1128356,1.230257463,26.0293457,1.612271432,0.782536047,20,5
Netherlands,Rotterdam,"Oostplein tussen Slaak en Oostmolenwerf, Rotterdam",2022,8,51.923133,4.497549,202262,911,2234,4.904500549,818,3.151481888,69953.584,31.31315309,44700.65,32.39177536,1380,1.036967792,0.00179051,0,2,25,2,3962.797449,96,0,143370.0204,0.255404425,0.165009832,6.408783784,3.202373044,302.2150298,1.157884517,26.49548122,0.575091706,0.603367511,33,17
Netherlands,Rotterdam,"Rochussenstraat tussen Westersingel en Jongkindstraat, Rotterdam",2022,8,51.915807,4.472291,226300,548,1257,4.587591241,492,3.153284672,48279.719,38.40868656,31900.069,38.90252317,820,1.060487518,0.00477327,1,3,26,2,2348.807371,0,106,167858.6992,0.305087612,0.177388089,2.146757679,2.510516733,302.4650451,0.534604603,23.74477931,3.446826617,0.689479586,11,9
Netherlands,Rotterdam,"CS Provenierstunnel tussen Proveniersplein en Conradstraat, Rotterdam",2022,8,51.92551,4.468428,237932,546,1223,4.47985348,486,3.104395604,49043.141,40.10068765,33458.601,41.5634795,805,1.03315451,0,4,6,7,4,1377.222521,55,192,317979.3689,0.190688137,0.210886016,2.740614334,2.226344506,299.3008475,4.217160666,25.92601563,0.96809696,0.634842418,10,2
Netherlands,Rotterdam,"Schiekade tussen Heer Bokelweg en Teilingerst/Simonstr, Rotterdam",2022,8,51.92742,4.47487,248981,638,1504,4.714733542,571,3.072100313,54049.323,35.93704987,34648.053,36.93822281,938,1.034929233,0,3,1,8,0,1905.701425,44,0,154964.7185,0.273581948,0.162736179,4.215017065,1.868961425,303.3939021,0.643074529,26.72481774,0.580727798,0.785990059,18,6
USA,San Diego,La Mesa University Ave E of Spring St,2019,38,32.767833,-117.018718,55,403,930,4.615384615,321,2.70471464,43608.22,46.89055914,24709.852,47.79468472,517,1.092902688,0.003868472,0,4,10,0,0,56,30,7178.569092,0.226738283,0.168266248,171.205,5.980633328,303.6528711,0.778907373,18.2524928,14.52869557,0.6633548,21,8
USA,San Diego,Torrey Pines Rd E of Almafi St,2021,38,32.851902,-117.254963,92,157,362,4.611464968,127,2.796178344,25072.985,69.2623895,14159.971,68.405657,207,1.042858609,0,0,1,2,2,0,32,76,18768.85467,0.334319739,0.169797367,14.8358209,7.32323437,296.1539279,0.707324024,14.42173089,9.088207884,0.763655438,20,13
USA,San Diego,Pacific Hwy S of Taylor St,2020,27,32.753505,-117.200748,162,583,1514,5.193825043,529,3.077186964,53179.942,35.12545707,31180.396,35.79838806,871,1.088138421,0.006888634,1,20,1,1,435.2553396,55,37,178296.6545,0.082770779,0.107360465,3.898514851,2.657345093,300.0584665,1.180838014,2.971256892,5.983180384,0.503565529,7,4
USA,San Diego,Del Mar Heights Rd W of Carmel County,2022,38,32.954064,-117.233149,362,395,995,5.037974684,340,3.073417722,46317.032,46.5497809,27542.006,47.48621724,580,1.086773355,0,0,0,10,1,0,0,0,91415.46753,0.200725668,0.145822145,71.0825,5.162915238,299.0568576,0.698923885,22.65586112,27.05342253,0.662129323,7,7
USA,San Diego,La Jolla Blvd N of Forward St,2018,9,32.814089,-117.269598,557,223,541,4.852017937,187,2.883408072,33503.074,61.92804806,17987.282,58.40026623,308,1.074785918,0,0,3,2,0,0,31,60,46869.40672,0.19621477,0.14179021,23.75566751,11.23991849,297.2628017,1.984754213,21.20042179,12.62182959,0.553690684,39,8
USA,San Diego,Imperial Beach Palm Avenue E of Seacoast,2019,38,32.583963,-117.130886,846,119,315,5.294117647,96,2.899159664,20795.219,66.01656825,10835.736,65.67112727,165,1.020019936,0.006060606,0,0,2,0,0,0,0,9872.350582,0.119610221,0.160730983,3.372294372,2.032189747,297.3024503,3.032991928,24.37591553,20.81797795,0.688508221,10,6
USA,San Diego,Torrey Pines Rd N of Expedition Way,2020,36,32.872192,-117.243596,978,233,591,5.072961373,202,3.008583691,32957.095,55.76496616,18244.553,55.79374006,327,1.064057553,0,1,6,0,1,416.8248503,0,22,51552.16891,0.313065032,0.196262308,124.9154229,5.361815515,296.1767282,0.648249991,3.988334232,6.855716209,0.749523204,4,6
USA,San Diego,Gilman Dr S of La Jolla Village EB ramps,2018,26,32.87086,-117.237917,1095,486,1235,5.082304527,421,3.051440329,48563.15,39.32238866,28569.388,40.6971339,702,1.059968198,0,0,1,1,0,43.35975837,42,42,87047.33432,0.341233114,0.212794982,105.7667494,15.078461,297.60401,0.861537262,59.45022321,93.20644793,0.777392784,14,7
USA,San Diego,National City Sweetwater Bike Path,2019,38,32.657305,-117.070277,1831,173,431,4.98265896,164,2.965317919,18634.965,43.23657773,11377.857,46.25145122,246,1.033293048,0,0,1,1,0,804.6757272,0,0,0,0.28940659,0.22638445,11.92098765,3.313076078,299.5436957,1.715263031,1.503470421,5.181780904,0.814703576,0,0
USA,San Diego,Sorrento Valley Rd,2020,36,32.917628,-117.238333,1850,109,241,4.422018349,88,2.880733945,12242.459,50.79858506,7589.832,51.6315102,147,1.183835829,0.020408163,0,0,1,0,418.4361917,0,52,25915.24381,0.401574453,0.248688032,13.01745636,11.28489355,295.8896388,1.719827065,0,0,0.781542795,5,2
USA,San Diego,River Pathway,2020,38,32.760336,-117.202254,3024,179,459,5.12849162,160,2.983240223,21460.726,46.75539434,12591.508,51.3939102,245,1.181538074,0.016326531,0,0,0,0,1391.891129,76,75,17571.40955,0.259222812,0.218208551,6.26119403,4.210734513,297.0549401,1.438284418,1.428372897,2.034546715,0.699867244,2,0
USA,San Diego,Ted Williams Fwy W of Camino Del Sur,2019,36,32.957856,-117.153297,3066,177,423,4.779661017,155,3.079096045,25146.142,59.44714421,16941.65,65.92081712,257,1.047643014,0,0,0,0,1,770.1140212,77,77,8081.677001,0.256841015,0.146199258,112.1791045,8.631641502,301.3526673,1.050549599,2.208140654,4.043309141,0.855146849,5,7
USA,San Diego,Camino Del Mar S of 14th St,2020,36,32.959836,-117.265153,3726,231,585,5.064935065,193,2.926406926,34165.425,58.4024359,18642.696,57.89657143,322,1.095258444,0.00931677,3,4,11,1,656.8127792,0,0,76461.33228,0.293943483,0.164070912,35.89,15.15892147,295.538771,0.978526565,8.257136295,8.684910804,0.731532944,18,12
USA,San Diego,Harbor Dr W of Coast Guard Drwy,2019,18,32.727251,-117.180207,4631,66,147,4.454545455,56,2.939393939,9871.383,67.15226531,6533.092,72.58991111,90,1.034126748,0,1,1,1,1,757.6505401,0,75,16632.20463,0.060126539,0.114401425,1.786967419,3.119544754,297.4404394,4.18267144,1.08080513,1.758931618,0.719476786,4,1
USA,San Diego,El Cajon Washington Ave W of Jamacha Rd,2021,38,32.787666,-116.928476,5844,288,725,5.034722222,231,2.666666667,37086.535,51.15384138,19219.091,51.80347978,371,1.103149224,0.008086253,0,3,4,6,402.107303,43,53,44045.40527,0.166327449,0.114586436,155.0580808,2.167053661,304.6004963,0.476887095,27.84726132,17.97709352,0.54741487,10,3
USA,San Diego,Imperial Beach Bayshore Bikeway,2020,36,32.589481,-117.111115,9917,118,327,5.542372881,100,3.06779661,24287.643,74.27413761,12174.9,74.23719512,164,1.051316347,0,2,0,0,0,806.0476248,0,32,0,-0.031086514,0.318765075,3.161691542,3.267695816,295.9462236,3.157953754,28.82945185,26.52057619,0.746409434,2,2
USA,San Diego,Coronado Bayshore Bikeway near Glorietta,2020,36,32.689178,-117.169583,11212,129,311,4.821705426,117,3.100775194,27662.011,88.94537299,15121.539,84.47787151,179,1.074422981,0,1,0,0,0,1075.88579,1,52,4022.234955,0.44335168,0.227840501,7.287128713,1.955376612,298.6088634,1.168221993,10.78001099,12.9838982,0.778467041,20,6
USA,Seattle,7th Ave South of Blanchard St,2021,38,47.616498,-122.339874,371,1606,4807,5.98630137,1547,3.424657534,118486.62,24.64876638,66508.546,24.96567042,2664,1.033527417,0.00124818,84,3,36,4,2764.976039,186,207,188550.435,0.180015767,0.154305181,34.21428571,6.346176598,295.5739875,0.702432121,24.69993223,30.7958387,0.705327914,6,22
USA,Seattle,Chief Sealth Trail North of Thistle,2021,38,47.528003,-122.281044,435,438,1083,4.945205479,318,2.716894977,50749.299,46.85992521,26646.456,46.99551323,567,1.036230158,0.001846722,0,2,0,0,960.6985744,168,180,70107.2472,0.458796448,0.18684996,29.54012346,7.128554646,300.1217529,0.730967911,22.60819725,11.20707344,0.806069839,4,4
USA,Seattle,26th Ave SW Greenway at SW Oregon St,2021,38,47.56287,-122.36552,843,420,1163,5.538095238,353,2.945238095,54925.654,47.22756148,27721.929,47.14613776,588,1.037791766,0,0,3,0,0,996.173313,125,185,32044.00252,0.567386738,0.222483764,25.52941176,6.437715541,297.279595,2.403226235,5.361919008,10.23342101,0.853596202,6,1
USA,Seattle,Thomas St Overpass,2022,38,47.62058,-122.361289,933,737,2125,5.766621438,643,3.101763908,62134.11,29.23958118,32502.716,29.15041794,1115,1.052804952,0.001411765,6,3,2,0,1371.868233,0,32,113895.7446,0.175018943,0.183360399,9.171339564,8.226462946,295.9167075,3.640213151,10.18954224,23.12599096,0.723553287,6,8
USA,Seattle,58th St Greenway at 22nd Ave,2021,38,47.670918,-122.384502,959,1078,3355,6.224489796,1008,3.368274583,98328.568,29.30806796,50626.821,28.81435458,1757,1.014888558,0.000894188,29,1,12,1,1589.689387,168,192,149320.3305,0.243501171,0.153457826,26.68125,4.014616848,299.0245253,0.460627935,46.90927915,46.33590383,0.707689472,8,12
USA,Seattle,Broadway Cycle Track North Of E Union St,2021,38,47.613183,-122.320807,2606,1551,4944,6.375241779,1442,3.373307544,120202.826,24.31286934,61460.389,24.15895794,2544,1.017625588,0,63,10,50,3,2818.02061,5,175,221358.1789,0.171755604,0.155225338,95.87267081,4.615589134,299.7814949,0.998487486,20.74130046,32.34809613,0.735905571,12,13
USA,Seattle,MTS Trail west of I-90 Bridge,2021,38,47.590692,-122.288026,3253,326,847,5.196319018,242,2.766871166,39077.703,46.13660331,19748.987,45.60966975,433,1.060810176,0,0,5,0,0,1658.257462,62,0,48187.47926,0.460437163,0.24220696,33.60681115,23.10529572,296.1544174,2.086372754,10.61741051,6.774335169,0.718592721,5,2
USA,Seattle,2nd Avenue,2022,38,47.604745,-122.334772,6176,1681,5076,6.039262344,1590,3.368233195,111585.526,21.98296414,62091.37,22.4887251,2761,1.023695431,0.000394011,55,18,41,1,2037.34133,174,8,234745.8197,0.11453546,0.109229329,37.01582278,16.53467022,296.6682973,1.224165246,17.80389194,42.59787385,0.520816179,2,26
USA,Seattle,2nd Ave Cycle Track North of Marion St,2022,38,47.604607,-122.33463,6176,1692,5116,6.047281324,1605,3.372340426,113338.176,22.15367005,63001.981,22.66258309,2780,1.023099936,0.00039093,55,16,41,2,1809.939649,168,0,252475.9188,0.11469233,0.108863,36.59190031,16.31958277,296.7589003,1.256515879,12.24553026,31.3595137,0.511719624,2,23
USA,Seattle,Spokane Street,2022,38,47.57127,-122.349699,6516,171,422,4.935672515,137,2.865497076,19291.485,45.71441943,11219.069,47.33784388,237,1.076693269,0,0,0,0,0,737.7503376,163,192,54552.18369,0.088256968,0.144828199,2.9625,3.044231225,297.7462151,2.695945702,0,0,0.604450664,5,4
USA,Seattle,Elliott Bay Trail in Myrtle Edwards Park,2022,38,47.618624,-122.359977,7828,692,2017,5.829479769,614,3.12283237,60514.661,30.00231086,31373.088,29.822327,1052,1.044801711,0.001487357,2,3,3,0,1173.735425,193,193,80918.94053,0.164612794,0.214043997,6.152173913,6.658843529,293.442593,4.594463448,10.33439331,31.44305904,0.81655361,7,3
USA,Seattle,Burke Gilman Trail north of NE 70th St,2022,38,47.679799,-122.265145,7932,449,1181,5.260579065,363,2.792873051,50972.946,43.16083489,26152.471,43.15589274,606,1.05996292,0.00084674,1,4,0,1,1042.075663,0,168,127107.0121,0.441466019,0.214806572,35.3003096,14.81609346,299.1785997,0.721375242,20.95216471,17.38538504,0.732639477,3,2
USA,Seattle,Westlake PBL and Newton St,2021,38,47.636381,-122.340067,12188,349,953,5.461318052,283,2.922636103,41052.863,43.07750577,21867.502,44.6275551,490,1.085841527,0.00524659,0,6,3,1,1182.162308,180,62,98922.51501,0.148747353,0.231382279,13.72530864,14.77491122,295.8072999,3.383557654,20.49479814,23.6930576,0.887010516,4,2
USA,Seattle,Fremont Bridge,2022,38,47.648143,-122.349804,21560,782,2184,5.585677749,675,3.033248082,72778.225,33.3233631,37617.17,33.02648815,1139,1.038997112,0.003205128,28,4,16,1,2864.641807,216,0,113593.5619,0.169032924,0.172778311,10.29874214,6.296804495,296.7792245,1.737485308,7.933820089,23.08502377,0.762454983,15,2
USA,Tallahassee,Campbell Connector @ Meridian Rd.,2021,41,30.398372,-84.277146,12,170,460,5.411764706,143,2.988235294,26592.525,57.80983696,13658.993,57.39072689,238,1.044503742,0,0,1,9,0,154.841422,50,48,173509.8231,0.182931277,0.212624363,14.88290398,7.675525323,296.0446403,0.745234084,15.55281356,44.66517042,0.586660515,13,16
USA,Tallahassee,Lake Bradford Rd. @ Walcott St.,2021,41,30.415166,-84.304832,75,143,363,5.076923077,119,2.832167832,22805.61,62.8253719,11739.542,61.46357068,191,1.057752532,0,0,0,0,1,1891.66922,50,48,2044.788206,0.633320676,0.19824302,25.8377724,2.596389163,294.5910692,0.828893425,4.418605604,6.49511453,0.674303678,9,1
USA,Tallahassee,W Pensacola St @ S. Copeland St.,2021,42,30.438782,-84.290056,95,916,2418,5.279475983,782,2.969432314,77703.54,32.13545906,42873.56,32.57869301,1316,1.089392916,0.005319149,0,3,1,0,3579.091003,0,0,119580.6304,0.503146731,0.247726216,37.45609756,9.655241185,296.6359715,1.618044189,15.88542023,16.83850362,0.810344883,11,4
USA,Tallahassee,St Marks Trail at Lake Elberta,2021,41,30.435132,-84.301186,280,543,1401,5.160220994,469,2.94106814,59580.033,42.52679015,32789.371,42.36352842,774,1.129816352,0.007751938,1,0,1,0,2512.497631,80,14,52499.82176,0.424958078,0.217053804,32.69082126,6.983836605,296.458027,0.592282065,9.408890574,16.63092809,0.854126449,17,7
USA,Tallahassee,Franklin Blvd at Smokey Hollow,2021,41,30.420903,-84.302184,410,171,414,4.842105263,145,2.830409357,25584.711,61.79881884,13196.243,59.44253604,222,1.076817,0.004504505,0,0,0,0,1678.631893,50,48,3426.020202,0.597172187,0.184440409,21.87378641,3.688553829,295.0078316,0.766104003,2.647723951,2.60903289,0.801304026,5,2
USA,Tallahassee,FAMU Way at Cleveland St West,2021,41,30.43182,-84.295436,472,381,986,5.175853018,335,3.031496063,44438.1,45.06906694,24648.316,44.572,553,1.082597919,0.003616637,0,0,0,0,310.3517369,79,1,33480.22089,0.462718542,0.245077026,27.80825243,7.536618042,295.506972,0.795073718,7.593683343,16.53057456,0.835958954,19,1
USA,Tallahassee,Stadium Trail,2020,42,30.440843,-84.306896,504,471,1221,5.184713376,388,2.840764331,53249.405,43.61130631,27976.674,44.19695735,633,1.119649143,0.006319115,0,5,1,1,2710.845884,80,38,38168.35104,0.412637057,0.217652338,23.31476998,2.741078376,297.0810738,0.446227091,1.769930204,4.959384547,0.748011406,18,6
USA,Tampa,Selmon Greenway Trail,2022,7,27.943787,-82.455662,18,1111,3087,5.557155716,974,3.147614761,82198.899,26.62743732,47228.258,27.73238873,1703,1.057197443,0.002348796,2,1,5,0,1076.874608,2,129,197366.5222,0.114644366,0.135498095,16.77014218,10.2187802,297.265192,2.516554496,0,0,0.553379223,24,12
USA,Tampa,Nuccio Pkwy East of Nebraska - Green Spine Cycle Trac,2022,8,27.953794,-82.450425,612,1102,3008,5.459165154,955,3.057168784,86869.508,28.87949069,48162.592,29.51139216,1632,1.053979423,0.00122549,0,12,0,1,1342.075931,0,0,92018.86902,0.216024374,0.165985392,11.83135392,3.832919705,299.1204935,0.893359776,20.66102038,71.31024099,0.672375736,31,9
USA,Tampa,Skyway Park Trail @ Bayport Dr.,2022,7,27.96809,-82.550996,827,36,71,3.944444444,32,3,9502.81,133.8423944,7298.911,162.1980222,45,1.106625422,0,0,0,0,0,1319.0269,79,39,56595.50731,0.364636098,0.253688335,5.936170213,2.778368229,296.6940906,1.067935018,2.650208791,4.636681794,0.857787206,2,2
USA,Tampa,Cass Street Cycle Track,2022,7,27.949749,-82.474853,981,166,496,5.975903614,155,3.295180723,38509.85,77.64082661,19451.166,77.49468526,251,1.028955957,0.003984064,0,7,1,0,118.4728881,25,0,153158.6488,0.212609368,0.167375049,11.69668246,2.424780908,299.0834694,0.481325096,24.17479023,40.72580572,0.631779492,10,14
USA,Tampa,Skyway Trail - U Path,2022,7,27.952782,-82.542139,1021,98,241,4.918367347,75,2.642857143,19685.52,81.6826556,10212.765,82.36100806,124,1.166296946,0,0,2,0,0,405.7271575,1,39,47857.91438,0.487568135,0.287505082,5.467625899,2.674962941,296.2113981,1.44687754,0,0,0.824191756,3,1
USA,Tampa,Laurel Street Bridge South Side,2022,7,27.954618,-82.465246,1443,807,2170,5.377942999,699,3.049566295,76228.439,35.1283129,43264.045,36.66444492,1180,1.096981236,0.005932203,0,2,0,0,416.6413884,120,120,74260.98401,0.225920681,0.196027965,6.336515513,7.665057453,297.6556604,1.054044078,5.909500534,13.87670342,0.848325151,12,3
USA,Tampa,Upper Tampa Bay Trail @ Manhattan/Gunn Hwy,2022,7,28.07255,-82.569756,1941,103,244,4.737864078,89,2.834951456,17807.987,72.98355328,9960.372,72.70344526,137,1.187457434,0.01459854,1,0,0,0,740.2665178,130,0,33202.52162,0.664342604,0.213686381,20.10798122,3.161918678,294.5033509,1.426997208,4.884629567,6.877472372,0.567531087,13,3
USA,Tampa,Courtney Campbell Causeway,2022,7,27.970726,-82.578859,2465,15,35,4.666666667,15,3.4,3256.06,93.03028571,1873.113,89.19585714,21,1.010697206,0,1,0,0,0,2945.707548,0,0,0,-0.238084649,0.278717659,0.912322275,1.989162536,293.4374626,0.910299138,0,0,0.565987204,0,0
USA,Tampa,Upper Tampa Bay Trail,2021,7,28.044279,-82.568654,3137,63,153,4.857142857,52,2.841269841,13508.099,88.28822876,7740.606,93.26031325,83,1.044821053,0,0,0,0,0,1329.711647,49,52,1531.776006,0.573553006,0.169077842,14.78301887,3.789894002,296.4412574,1.242709141,0.112112924,0.681956291,0.722048098,2,0
Netherlands,The Hague,Alberding Thijmstraat,2022,38,52.054913,4.312477,10503,612,1508,4.928104575,557,3.147058824,56719.351,37.61230172,34354.846,37.34222391,920,1.030157585,0.001086957,1,3,4,3,2872.564182,135,0,105636.1884,0.31001805,0.205600947,1.13559322,1.883538206,293.52721,0.952445671,52.75038365,0.870213465,0.750453848,19,9
Netherlands,The Hague,Neherkade,2022,38,52.056915,4.311859,10611,641,1553,4.845553822,574,3.120124805,59422.976,38.26334578,36480.87,38.3202416,952,1.032350072,0.00105042,1,2,1,0,2692.128081,154,139,97432.44232,0.368943117,0.210819612,1.948630137,2.460808874,293.4846928,0.589138796,53.62530987,1.210244479,0.756800072,11,8
Netherlands,The Hague,Oudemansstraat,2022,38,52.06007,4.327681,11055,499,1182,4.73747495,479,3.360721443,46381.337,39.23970981,33375.049,42.4618944,786,1.019319038,0,1,2,5,3,2840.192039,0,135,135937.4977,0.288214712,0.172314901,1.087837838,1.618846161,294.3690604,0.610577644,52.68791786,0.930608673,0.58471696,23,10
Netherlands,The Hague,Asmansweg,2022,38,52.074204,4.291004,12795,621,1470,4.734299517,580,3.262479871,53673.716,36.51273197,35021.3,36.32914938,964,1.026038241,0,1,1,4,0,2058.10628,154,13,172564.2708,0.271201937,0.165685365,2.793814433,2.021898045,294.014041,0.500940362,54.50199069,2.179277515,0.615589736,10,7
Netherlands,The Hague,Jan Linzelviaduct,2022,38,52.051216,4.357428,15719,184,390,4.239130435,157,2.891304348,22095.919,56.65620256,13801.755,55.87755061,247,1.111438916,0.004048583,0,0,0,0,739.6378929,185,89,32047.69743,0.539388821,0.258389027,-1.400673401,1.955153654,293.3046875,1.624728987,15.60314819,4.505778544,0.81914343,0,0
Netherlands,The Hague,Hildebrandplein,2022,38,52.054924,4.308899,58000,663,1612,4.862745098,602,3.200603318,59524.366,36.92578536,37513.571,36.95918325,1015,1.032692986,0.000985222,0,0,1,1,2841.791047,220,0,147663.2748,0.256789473,0.15743332,2.56122449,1.536846713,295.2225371,0.442408801,53.46945626,1.162687975,0.641046919,14,7
Netherlands,Utrecht,Koningsweg van Zeist naar Utrecht Centrum (1 Ri.),2022,38,52.0772591,5.1332512,35808,1018,2752,5.406679764,910,2.968565815,85352.343,31.01465952,46501.3,31.63353741,1470,1.06547647,0.004723837,11,1,0,0,2519.271419,95,75,76858.49471,0.463041097,0.178283796,5.615120275,1.83034133,292.5913643,1.887659122,26.07256348,4.343018092,0.89746991,8,2
Netherlands,Utrecht,Koningin Wilhelminaweg van Gageldijk naar Groenedijk (2 Ri.),2022,38,52.121254,5.1419258,54122,96,236,4.916666667,87,3.125,15778.995,66.86014831,9741.208,71.10370803,137,1.086319731,0,0,2,0,0,1641.255036,85,64,39670.52508,0.411756815,0.194824762,1.345890411,1.755680671,292.7576792,1.34902677,10.5097035,4.514833575,0.785916597,10,0
Netherlands,Utrecht,Biltse Rading van A27 naar Blauwkapelse weg (2 Ri.),2022,38,52.1044655,5.1575432,55534,68,161,4.735294118,67,3.367647059,7469.955,46.39723602,5035.113,49.85260396,101,1.009955633,0,0,0,0,0,870.5367133,23,65,580.027577,0.568340916,0.061755844,-0.606164384,1.550197628,298.5972696,0.556440149,9.76448931,3.705246387,0.454347071,0,0
Netherlands,Utrecht,Uppsalapad van Oude Bunninkseweg naar A28 (2 Ri.),2022,38,52.0966301,5.1785922,70920,22,43,3.909090909,17,3.090909091,6018.776,139.9715349,3789.392,135.3354286,28,1.056141055,0,0,0,0,0,782.4733781,0,0,3101.496862,0.580332561,0.100801719,1.711340206,1.169122468,298.7101321,0.604472961,3.999619117,1.265574445,0.735690425,0,0
Netherlands,Utrecht,Alexander Numankade van Rijnsweerd naar Utrecht Centrum (2 Ri.),2022,38,52.1005516,5.1338186,73618,483,1259,5.213250518,453,3.118012422,52776.783,41.91960524,30993.576,43.53030337,712,1.050854235,0.001588562,2,0,1,0,391.2380535,28,58,144658.7953,0.355522741,0.178745484,5.26440678,1.877048053,293.3142301,0.883699541,36.63711984,1.903440243,0.825859615,9,5
Netherlands,Utrecht,Koningsweg van Utrecht Centrum naar Zeist (1 Ri.),2022,38,52.0771332,5.1332908,92212,1026,2781,5.421052632,919,2.971734893,85361.736,30.6946192,46375.962,31.29282186,1482,1.059904524,0.003955412,10,0,0,0,2165.254683,99,79,77441.20365,0.46227651,0.180729363,5.626262626,1.819752408,292.6924765,1.885446948,26.36234538,4.189077216,0.893531313,9,2
